1,5.8,88
1,5.8,88
1,5.8,88
1,5.8,88
1,5.8,88
1,5.8,88
1,5.8,88
1,5.8,88
1,5.8,88
1,5.8,88
1,5.8,88
1,5.8,88
1,5.8,88
1,5.8,88
1,5.8,88
0.000441,7.01,87
0.001865,7,87
0.002195,7.01,87
0.002428,6.63,87
0.002488,6.63,87
0.002596,6.86,87
0.00289,7,87
0.002967,7.25,87
0.003454,6.9,87
0.003675,7.24,87
0.003824,7.01,87
0.005522,7.05,87
0.010659,6.86,87
0.021118,7,87
0.066792,7.24,87
0.137956,6.63,87
0.171471,7.04,87
0.230608,7.24,87
0.244256,7.04,87
0.331319,7.01,87
0.354365,7.06,87
0.381944,7.06,87
0.558142,7.05,87
0.609402,7.05,87
0.621736,7.25,87
0.687011,7.01,87
0.722089,6.9,87
0.727463,6.86,87
0.72891,6.63,87
0.738304,7.04,87
0.765315,6.9,87
0.774279,7,87
0.777388,7.01,87
0.850475,7.25,87
0.854341,7.01,87
0.876363,6.9,87
0.990173,7.03,87
0.995713,7.05,87
0.997603,7.24,87
0.998108,7.25,87
0.999003,7.03,87
0.999114,7.01,87
0.999324,7,87
0.999715,7.04,87
1,7.06,87
1,7.06,87
1,7.03,87
1,7.03,87
1,7,87
1,7,87
1,7,87
1,6.86,87
0.000863,8,86
0.001115,8.09,86
0.001494,8.31,86
0.001561,8.31,86
0.003261,8.31,86
0.00366,8.23,86
0.004227,8.31,86
0.005972,8.32,86
0.024217,8.09,86
0.02727,8.31,86
0.064617,8,86
0.239617,8.31,86
0.243349,8.31,86
0.523495,8.32,86
0.651958,8.32,86
0.652198,8.09,86
0.766358,8.31,86
0.788921,8.23,86
0.828526,8,86
0.870449,8.09,86
0.937464,8.31,86
0.973787,8.31,86
0.975762,8.23,86
0.991668,8.32,86
1,8.31,86
1,8.31,86
1,8.23,86
1,8,86
0.000577,9.5,85
0.002161,8.99,85
0.003283,9.5,85
0.006485,9.5,85
0.00922,9.5,85
0.027854,8.99,85
0.07168,9.5,85
0.088041,9.5,85
0.174945,9.5,85
0.322827,8.99,85
0.4632,9.5,85
0.575802,9.5,85
0.601785,9.5,85
0.716016,8.99,85
0.766445,9.5,85
0.860271,9.5,85
0.891161,9.5,85
0.935645,9.5,85
0.987895,9.5,85
1,9.5,85
1,9.5,85
1,9.5,85
1,9.5,85
1,9.5,85
0,10.24,84
0.001913,9.69,84
0.003197,9.52,84
0.004261,9.56,84
0.004352,9.75,84
0.005315,10.02,84
0.010033,10.02,84
0.012592,9.56,84
0.03965,10.24,84
0.041272,9.69,84
0.052545,9.94,84
0.073921,9.76,84
0.107298,9.52,84
0.137939,9.75,84
0.152934,9.52,84
0.180737,9.94,84
0.181575,9.56,84
0.299559,10,84
0.327989,10.02,84
0.363471,10,84
0.388164,10,84
0.445785,10.5,84
0.486304,10.5,84
0.496601,10.5,84
0.543737,9.69,84
0.574245,10.5,84
0.60621,10,84
0.651791,10.5,84
0.659103,9.76,84
0.661619,9.94,84
0.681018,10,84
0.697269,9.75,84
0.722846,10.24,84
0.769076,9.75,84
0.800511,10.5,84
0.892896,10.5,84
0.906967,10.24,84
0.916976,10,84
0.917966,9.76,84
0.959696,9.75,84
0.976962,10.5,84
0.988678,9.69,84
0.998498,9.76,84
0.999623,9.56,84
0.999706,9.75,84
0.999732,10,84
1,10.02,84
1,10,84
1,9.94,84
1,9.75,84
1,9.75,84
1,9.52,84
0.004282,10.93,83
0.807038,10.93,83
0.835665,10.93,83
0.848813,10.93,83
0,12,82
0.000479,12,82
0.001404,12,82
0.001494,11.63,82
0.002387,12,82
0.00252,12,82
0.002664,12,82
0.003687,12.44,82
0.003863,11.63,82
0.004268,12,82
0.005237,11.52,82
0.005315,12,82
0.009829,12,82
0.011631,12.44,82
0.014481,12,82
0.0176,11.52,82
0.01864,12,82
0.037743,12,82
0.070369,12,82
0.110817,12,82
0.112288,12,82
0.187973,12.44,82
0.262287,12.44,82
0.270164,12,82
0.305778,12,82
0.308657,12,82
0.330792,12,82
0.40112,12,82
0.412897,12,82
0.43465,12,82
0.442854,11.52,82
0.484065,12,82
0.604544,12,82
0.752174,12,82
0.761675,12,82
0.795206,11.63,82
0.795836,12,82
0.799482,12,82
0.823568,12,82
0.916484,12,82
0.98219,12,82
0.982952,12,82
0.98418,12,82
0.985491,12,82
0.994909,11.52,82
0.996422,12,82
0.999469,12,82
1,12,82
1,12,82
1,12,82
1,12,82
1,12,82
1,11.63,82
0.033354,13.19,81
0.843227,13.19,81
1,13.19,81
1,13.19,81
0.001126,14,80
0.0013,14,80
0.001508,14,80
0.001602,14,80
0.003781,14,80
0.006467,14,80
0.007558,14,80
0.014635,14,80
0.083947,14,80
0.142269,14,80
0.208613,14,80
0.344764,14,80
0.438867,14,80
0.651725,14.21,80
0.867081,14,80
0.933837,14,80
0.967548,14.21,80
0.992888,14.21,80
1,14.21,80
1,14,80
0.000592,15,79
0.352521,15.12,79
0.842797,15.12,79
0.844446,15,79
0.970546,15,79
0.999466,15,79
1,15.12,79
1,15.12,79
0.001761,16.3,78
0.003114,16.3,78
0.003717,16.3,78
0.016318,16.3,78
0.101644,16.3,78
0.148798,16.3,78
0.231863,16.3,78
0.340248,16.3,78
0.440858,16.3,78
0.53399,16.3,78
0.575596,16.5,78
0.637709,16.5,78
0.713684,16.3,78
0.753397,16.3,78
0.891779,16.3,78
0.952498,16.3,78
0.967468,16.3,78
0.989691,16.5,78
0.995689,16.3,78
1,16.5,78
0.001646,17.13,77
0.003953,16.54,77
0.006074,17.25,77
0.014776,17.27,77
0.030095,16.66,77
0.102747,17.25,77
0.107862,16.64,77
0.175743,17.25,77
0.177145,17.05,77
0.235627,17.13,77
0.286765,17.25,77
0.378634,16.66,77
0.40445,17.25,77
0.449369,17.25,77
0.455323,17.25,77
0.48506,17.27,77
0.509903,17.25,77
0.554843,16.54,77
0.561623,16.66,77
0.57002,16.54,77
0.635062,17.05,77
0.734298,17.25,77
0.794636,17.25,77
0.794751,17.25,77
0.798938,17.05,77
0.82008,17.25,77
0.846496,16.64,77
0.920977,17.27,77
0.952924,16.64,77
0.978794,17.25,77
0.982317,16.66,77
0.987476,17.13,77
0.988567,17.25,77
0.988828,17.25,77
0.993168,17.25,77
0.9975,17.25,77
1,17.27,77
1,17.25,77
1,17.25,77
1,17.25,77
1,17.13,77
1,17.05,77
1,16.64,77
1,16.54,77
0.001704,17.88,76
0.003052,17.88,76
0.003129,17.88,76
0.008276,17.97,76
0.021441,17.88,76
0.23972,17.88,76
0.465173,17.97,76
0.558202,17.97,76
0.611867,17.88,76
0.729655,17.88,76
0.759595,17.97,76
0.999914,17.88,76
0.0025,19.25,75
0.003198,18.68,75
0.003261,18.68,75
0.008348,19.25,75
0.029092,18.68,75
0.072353,19.25,75
0.095881,19.25,75
0.104606,19.25,75
0.743636,19.25,75
0.884909,18.68,75
0.95666,19.25,75
0.958912,19.25,75
1,19.25,75
1,19.25,75
1,19.25,75
1,19.25,75
0.002466,20,74
0.002569,19.8,74
0.002592,20,74
0.002695,19.8,74
0.003557,20,74
0.003932,20,74
0.004153,20,74
0.004261,20,74
0.004422,20,74
0.006367,20,74
0.009939,20,74
0.016062,20.35,74
0.096227,20.33,74
0.140045,20,74
0.213194,20.33,74
0.227358,20,74
0.2514,20.33,74
0.314383,20,74
0.383649,20,74
0.403649,20,74
0.418538,20,74
0.505674,20.35,74
0.527792,20,74
0.558135,20,74
0.594719,20,74
0.614841,20.35,74
0.653961,20,74
0.698809,19.8,74
0.799276,19.8,74
0.829023,20,74
0.829525,20.35,74
0.851375,19.8,74
0.851846,20,74
0.864153,20.33,74
0.87055,20,74
0.890302,20,74
0.945227,20,74
0.94843,20.33,74
0.971177,20,74
0.991521,20,74
0.999876,19.8,74
1,20.33,74
1,20.33,74
1,20.33,74
1,20,74
1,20,74
1,20,74
1,20,74
1,20,74
1,20,74
1,19.8,74
1,19.8,74
0.001993,20.65,73
0.00226,20.62,73
0.005162,21.05,73
0.007001,20.62,73
0.010054,20.93,73
0.045153,20.65,73
0.107969,20.65,73
0.161483,20.62,73
0.211511,20.93,73
0.289123,20.93,73
0.373169,20.65,73
0.390157,20.65,73
0.392602,20.62,73
0.438103,20.65,73
0.477291,20.62,73
0.714524,20.62,73
0.718915,20.65,73
0.731495,20.62,73
0.744148,20.62,73
0.749888,20.62,73
0.792726,20.65,73
0.926831,21.05,73
0.990858,21.05,73
0.99916,20.62,73
1,21.05,73
1,20.93,73
1,20.65,73
1,20.62,73
1,20.62,73
0.001831,21.7,72
0.002093,21.7,72
0.002504,21.51,72
0.004512,21.7,72
0.372103,21.7,72
0.378755,21.7,72
0.418233,21.7,72
0.434132,21.51,72
0.753626,21.51,72
0.962103,21.51,72
1,21.7,72
1,21.7,72
0,23.36,71
0.00105,23.36,71
0.003202,22.75,71
0.004938,22.75,71
0.011119,22.75,71
0.030948,22.75,71
0.412582,23.36,71
0.693807,22.75,71
0.821406,22.75,71
0.906146,22.75,71
0.972414,22.75,71
1,23.36,71
0.001835,24.04,70
0.003602,23.8,70
0.0696,23.8,70
0.153792,23.8,70
0.293521,23.8,70
0.360967,24.04,70
0.473241,23.8,70
0.545526,23.8,70
0.814654,23.8,70
0.862102,24.04,70
0.997894,24.38,70
1,24.38,70
1,24.38,70
1,24.38,70
1,24.04,70
1,23.8,70
0,24.75,69
0.076123,25.18,69
0.194933,25.18,69
0.331502,25.18,69
0.614633,24.75,69
0.936327,24.75,69
0.986141,24.75,69
1,25.18,69
0.00018,25.57,68
0.453521,25.57,68
0.516442,25.57,68
0.535121,25.57,68
0.599896,25.57,68
0.609048,26.49,68
0.622657,26.49,68
0.721282,25.57,68
0.865588,25.57,68
0.872072,26.49,68
0.886255,25.57,68
0.935816,25.57,68
0.943169,25.57,68
0.951109,25.57,68
0.991669,26.49,68
0.996774,25.57,68
0.997995,25.57,68
0.99817,25.57,68
1,25.57,68
1,25.57,68
1,25.57,68
1,25.57,68
1,25.57,68
1,25.57,68
0.001629,26.78,67
0.001688,26.78,67
0.002704,27.5,67
0.003014,27.2,67
0.003289,27.2,67
0.003501,26.78,67
0.004616,27.5,67
0.00489,26.66,67
0.006576,26.66,67
0.0415,27.43,67
0.055328,26.66,67
0.059054,27.5,67
0.081628,27.5,67
0.157466,27.2,67
0.161254,27.5,67
0.448074,26.78,67
0.478755,26.66,67
0.574941,27.43,67
0.597526,26.66,67
0.600048,26.66,67
0.60035,27.2,67
0.646111,26.66,67
0.728813,27.2,67
0.775505,27.43,67
0.786336,27.5,67
0.809591,27.2,67
0.903267,26.66,67
0.957534,26.66,67
0.995925,26.66,67
1,27.5,67
1,27.5,67
1,27.5,67
1,27.43,67
1,27.2,67
1,27.2,67
1,26.66,67
1,26.66,67
0.001403,28.33,66
0.002268,27.78,66
0.004604,27.78,66
0.006165,27.78,66
0.266093,28.33,66
0.330703,27.7,66
0.424559,28.33,66
0.771264,27.78,66
0.809148,27.78,66
0.966261,27.7,66
1,28.33,66
1,27.78,66
1,27.78,66
1,27.78,66
1,27.7,66
1,27.7,66
0.001112,28.88,65
0.001813,29,65
0.004609,28.88,65
0.005788,28.88,65
0.270475,28.88,65
0.433345,29,65
0.560385,29,65
0.610812,29,65
0.58135,32.17,62
0.933683,32.17,62
0.977873,32.17,62
1,32.17,62
0.003766,36.75,57
0.021076,36.75,57
0.07459,36.75,57
0.497847,36.66,57
0.592873,36.75,57
0.891639,36.66,57
0.970045,36.66,57
0.996837,36.66,57
0.000809,37.8,56
0.002753,38.5,56
0.00312,38.18,56
0.055239,37.8,56
0.078024,38.18,56
0.163114,38.18,56
0.187622,38.5,56
0.299022,37.8,56
0.426702,38.18,56
0.536213,37.8,56
0.621915,38.5,56
0.626012,37.8,56
0.62605,37.8,56
0.711404,37.8,56
0.912577,38.18,56
0.947082,38.18,56
0.983838,37.8,56
0.986768,37.8,56
0.999566,38.18,56
1,38.5,56
1,38.18,56
0.014482,38.89,55
0.123976,39.33,55
0.491674,38.89,55
0.603184,39.33,55
0.671567,38.89,55
0.808001,39.33,55
0.867293,39.33,55
1,38.89,55
0,40.26,54
0.003732,40.26,54
0.012997,40.26,54
0.565046,40.26,54
0.873928,40.26,54
0.924428,40.26,54
0.946673,40.26,54
0.999361,40.26,54
0.001486,41.3,53
0.003842,41.3,53
0.00903,41.3,53
0.72375,41.3,53
0.002338,45.36,49
0.003156,45.5,49
0.004716,45.5,49
0.357772,45.36,49
0.557932,45.36,49
0.698252,45.5,49
0.757957,45.36,49
1,45.5,49
0.002932,46.94,47
0.014101,46.94,47
0.678781,46.94,47
0.774326,46.94,47
0.00041,47.6,46
0.001109,47.6,46
0.002362,47.6,46
0.003272,47.6,46
0.017349,47.6,46
0.332356,47.6,46
0.635792,47.6,46
0.835605,47.6,46
0.862495,47.6,46
0.978577,47.6,46
0.997927,47.6,46
1,47.6,46
0.655716,50,44
0.79629,50,44
0.904324,50,44
1,50,44
0.124615,51.43,43
0.299115,51.43,43
0.499068,51.43,43
0.841926,51.01,43
0.858399,51.43,43
0.990792,51.01,43
1,51.01,43
1,51.01,43
0.00453,74.67,19
0.853285,74.67,19
0.951487,74.67,19
0.996634,74.67,19
0.004419,76.92,17
0.659836,76.92,17
0.780975,76.92,17
1,76.92,17
0.000747,81.9,12
0.001161,81.9,12
0.001498,81.9,12
0.0018,81.9,12
0.002839,81.9,12
0.003045,81.9,12
0.003228,81.9,12
0.003247,81.9,12
0.00399,81.9,12
0.004227,81.9,12
0.004343,81.9,12
0.004893,81.9,12
0.005279,81.9,12
0.005281,81.9,12
0.008759,81.9,12
0.008762,81.9,12
0.018087,81.9,12
0.026557,81.9,12
0.045599,81.9,12
0.054896,81.9,12
0.069134,81.9,12
0.079026,81.9,12
0.086619,81.9,12
0.089866,81.9,12
0.094005,81.9,12
0.213897,81.9,12
0.281264,81.9,12
0.405206,81.9,12
0.476163,81.9,12
0.501423,81.9,12
0.546666,81.9,12
0.559511,81.9,12
0.564969,81.9,12
0.567455,81.9,12
0.56931,81.9,12
0.578334,81.9,12
0.588301,81.9,12
0.597038,81.9,12
0.599777,81.9,12
0.623779,81.9,12
0.62903,81.9,12
0.668419,81.9,12
0.715555,81.9,12
0.750341,81.9,12
0.784309,81.9,12
0.794283,81.9,12
0.800208,81.9,12
0.810105,81.9,12
0.831223,81.9,12
0.83626,81.9,12
0.838047,81.9,12
0.848421,81.9,12
0.860582,81.9,12
0.876052,81.9,12
0.886954,81.9,12
0.939062,81.9,12
0.953625,81.9,12
0.97057,81.9,12
0.981143,81.9,12
0.982564,81.9,12
0.986639,81.9,12
0.990747,81.9,12
0.995271,81.9,12
0.995656,81.9,12
0.997335,81.9,12
0.997591,81.9,12
1,81.9,12
1,81.9,12
1,81.9,12
1,81.9,12
1,81.9,12
1,81.9,12
1,81.9,12
1,81.9,12
1,81.9,12
1,81.9,12
1,81.9,12
0.004054,82.73,11
0.382127,82.73,11
0.475847,82.73,11
0.723047,82.73,11
0.852039,82.73,11
0.933417,82.73,11
0.958602,82.73,11
0.967081,82.73,11
0.999954,82.73,11
0.999956,82.73,11
1,82.73,11
1,82.73,11
0.873501,92.59,1
0.915271,92.59,1
0.921987,92.59,1
1,92.59,1
